ID,Place (x),Knowledge (y),Action (z),K5Number,K5Name,K5Distance
1200,1.44417,1.09035,-1.83275,3,Science for Humanity,1.83350
1205,1.60271,1.43100,-0.39558,3,Science for Humanity,0.74732
1216,1.25931,1.16035,-2.06427,3,Science for Humanity,2.03386
1221,1.53586,0.87955,-1.15795,3,Science for Humanity,1.23455
1223,0.07906,1.07938,-0.75139,3,Science for Humanity,1.19726
1224,0.41053,0.65205,0.61155,3,Science for Humanity,1.00718
1242,0.68963,2.16963,0.73928,3,Science for Humanity,1.38734
1249,0.59766,1.16351,-0.02420,3,Science for Humanity,0.45493
1263,1.33326,2.49052,0.52763,3,Science for Humanity,1.54842
1286,1.72415,0.02839,-0.02494,3,Science for Humanity,1.25265
1287,3.47671,1.46724,1.00951,3,Science for Humanity,2.67836
1290,1.43627,1.47535,-0.77839,3,Science for Humanity,0.92176
1320,2.15747,1.29501,1.12504,3,Science for Humanity,1.62782
1327,2.08948,1.50931,-1.50492,3,Science for Humanity,1.84716
1329,2.86108,3.90044,-1.26786,3,Science for Humanity,3.57091
1330,2.18816,1.27531,1.28012,3,Science for Humanity,1.75995
1335,0.89396,1.72715,0.24188,3,Science for Humanity,0.72264
1340,1.21191,0.67842,1.30059,3,Science for Humanity,1.41275
1347,1.04609,1.14172,-1.05710,3,Science for Humanity,1.01559
1348,0.27584,0.88732,0.05484,3,Science for Humanity,0.79865
1353,0.55028,3.50361,1.40193,3,Science for Humanity,2.86438
1355,0.27396,0.35272,0.19603,3,Science for Humanity,1.08661
1356,1.05072,2.50600,0.96384,3,Science for Humanity,1.74545
1359,0.70238,1.05655,1.44997,3,Science for Humanity,1.53221
1363,1.93912,2.91954,0.03315,3,Science for Humanity,2.04652
1364,0.74371,0.33436,-0.30004,3,Science for Humanity,0.84444
1366,0.47499,1.58793,-0.44389,3,Science for Humanity,0.86157
1369,2.82416,2.21254,-0.69185,3,Science for Humanity,2.20662
1370,2.46640,1.48339,1.12423,3,Science for Humanity,1.88343
1372,2.88549,3.29735,-0.04104,3,Science for Humanity,2.88160
1381,0.51016,2.28638,0.40668,3,Science for Humanity,1.39366
1382,1.37477,1.62512,2.02982,3,Science for Humanity,2.16881
1393,0.58203,0.83939,0.55184,3,Science for Humanity,0.79139
1420,0.94395,0.46269,0.34164,3,Science for Humanity,0.73485
1423,0.67291,1.68588,-0.39675,3,Science for Humanity,0.79341
1429,0.65802,0.99143,-0.98826,3,Science for Humanity,1.02477
1431,0.74985,0.31095,-0.35485,3,Science for Humanity,0.88093
1433,0.97807,1.18663,-0.31692,3,Science for Humanity,0.30087
1438,0.33547,0.91115,-0.39909,3,Science for Humanity,0.81116
1451,1.66468,1.31482,0.35319,3,Science for Humanity,0.77249
1453,1.36315,1.53696,1.24849,3,Science for Humanity,1.40668
1461,2.39147,0.99346,-1.48464,3,Science for Humanity,1.97462
1466,0.68196,0.53341,-0.00269,3,Science for Humanity,0.65758
1486,1.65813,0.53541,-0.57321,3,Science for Humanity,0.97691
1499,0.97223,0.98095,-1.03015,3,Science for Humanity,0.99444
1504,0.70806,0.59457,0.55404,3,Science for Humanity,0.84036
1505,0.32612,0.91865,0.15426,3,Science for Humanity,0.76246
1506,1.51423,0.99981,-2.10803,3,Science for Humanity,2.11897
1507,0.07278,1.44422,0.06476,3,Science for Humanity,1.04321
1511,1.08441,0.74693,1.12303,3,Science for Humanity,1.21380
1517,1.13557,0.61402,-0.21822,3,Science for Humanity,0.50641
1521,1.39592,0.84023,-1.23905,3,Science for Humanity,1.26921
1523,2.63453,0.78965,0.11673,3,Science for Humanity,1.62429
1529,0.14735,0.60160,0.24466,3,Science for Humanity,1.05698
1547,1.20139,0.69284,-0.73750,3,Science for Humanity,0.81037
1578,0.84458,1.55959,0.59607,3,Science for Humanity,0.82365
1594,0.31338,0.20048,0.31126,3,Science for Humanity,1.19780
1599,0.14051,0.62973,-0.00856,3,Science for Humanity,1.01077
1632,1.36132,1.37377,0.65505,3,Science for Humanity,0.82106
1633,1.71399,0.33022,-1.65740,3,Science for Humanity,1.90163
1643,1.20255,0.00695,0.08875,3,Science for Humanity,1.09311
1684,0.23772,0.43179,0.31973,3,Science for Humanity,1.09708
1706,0.21669,1.43375,0.23303,3,Science for Humanity,0.94154
1710,0.86011,0.59987,0.48965,3,Science for Humanity,0.74101
1722,0.47219,0.60728,-0.28674,3,Science for Humanity,0.78150
1727,1.87763,0.35216,-0.61491,3,Science for Humanity,1.24546
1728,0.81071,2.24161,-1.83773,3,Science for Humanity,2.15004
1742,0.54773,0.86931,0.04069,3,Science for Humanity,0.54633
1745,1.16647,1.49174,1.69461,3,Science for Humanity,1.79012
1751,1.73737,1.03878,-1.85759,3,Science for Humanity,1.94247
1759,0.18630,1.50482,0.00047,3,Science for Humanity,0.95840
1780,0.81152,1.99663,-0.42816,3,Science for Humanity,1.02064
1782,0.51921,2.11668,-0.63128,3,Science for Humanity,1.30205
1794,0.55574,0.57904,-0.49707,3,Science for Humanity,0.83440
1816,0.20994,1.03266,-0.66523,3,Science for Humanity,1.04191
1833,0.56463,0.74965,-0.77943,3,Science for Humanity,0.93891
1843,1.39919,0.23992,-0.99459,3,Science for Humanity,1.31802
1846,1.27233,0.41772,-0.63773,3,Science for Humanity,0.91893
1850,0.20753,1.63115,-1.20513,3,Science for Humanity,1.53412
1860,0.65106,0.54535,1.00124,3,Science for Humanity,1.23789
1865,0.97898,0.85868,-1.28847,3,Science for Humanity,1.26641
1867,0.93798,0.24698,-0.61255,3,Science for Humanity,1.01492
1871,0.49611,0.83527,-0.86797,3,Science for Humanity,1.02024
1906,0.59151,0.89378,0.70136,3,Science for Humanity,0.89145
1909,0.53261,0.99041,0.56814,3,Science for Humanity,0.80256
1920,0.19779,0.86195,0.29313,3,Science for Humanity,0.93699
1929,0.35495,1.39290,-1.24297,3,Science for Humanity,1.41853
1930,0.48486,0.59071,0.88300,3,Science for Humanity,1.18796
1932,1.12604,1.09200,-0.88603,3,Science for Humanity,0.84668
1941,0.03935,0.92039,-0.37484,3,Science for Humanity,1.07047
1954,2.08686,1.02484,1.82250,3,Science for Humanity,2.13798
1955,0.88807,0.66347,0.42427,3,Science for Humanity,0.64580
1961,1.30888,2.63482,1.38493,3,Science for Humanity,2.12740
1962,2.62690,2.08870,1.65667,3,Science for Humanity,2.53189
1968,1.53192,2.57399,1.61646,3,Science for Humanity,2.28541
1971,0.99180,1.11158,1.76832,3,Science for Humanity,1.81271
1977,0.48253,1.19482,-0.05854,3,Science for Humanity,0.57372
1979,1.02708,0.92203,1.05623,3,Science for Humanity,1.11108
1988,1.88025,1.00998,1.15648,3,Science for Humanity,1.46390
2059,0.69681,1.10332,-1.09065,3,Science for Humanity,1.10375
2060,0.67339,0.71849,-0.36425,3,Science for Humanity,0.60972
2070,0.44168,1.05327,-0.97566,3,Science for Humanity,1.11057
2076,1.60138,0.66941,0.26322,3,Science for Humanity,0.75700
2086,0.94963,0.02394,-0.09422,3,Science for Humanity,1.06201
2094,0.55342,0.76814,0.01695,3,Science for Humanity,0.58513
2114,1.00921,1.45406,0.84886,3,Science for Humanity,0.96791
2129,0.82161,0.69834,-0.08067,3,Science for Humanity,0.44399
2130,1.43056,1.57780,-1.57450,3,Science for Humanity,1.65552
2135,0.65262,0.70187,0.60254,3,Science for Humanity,0.84506
2138,0.23245,1.42816,0.58220,3,Science for Humanity,1.08244
2151,0.32614,0.14792,0.28952,3,Science for Humanity,1.22334
2155,1.18375,0.56075,-1.35862,3,Science for Humanity,1.42106
2166,1.31482,-0.13465,-0.16374,3,Science for Humanity,1.25064
2167,0.26227,1.29232,-0.62134,3,Science for Humanity,0.99542
2179,0.80820,0.62773,-0.39854,3,Science for Humanity,0.62208
2186,0.29029,0.82402,0.48265,3,Science for Humanity,0.95464
2194,0.06397,0.80250,-0.11432,3,Science for Humanity,1.02167
2202,1.24905,2.47179,0.58791,3,Science for Humanity,1.54145
2239,2.34761,2.25919,-1.17059,3,Science for Humanity,2.08759
2242,1.47550,2.21079,-0.08093,3,Science for Humanity,1.21027
2264,1.32113,0.52946,-0.61878,3,Science for Humanity,0.84336
2288,0.36900,0.67678,0.15593,3,Science for Humanity,0.81181
2294,0.56877,0.99020,-0.59944,3,Science for Humanity,0.73738
2302,0.72031,2.18372,0.73991,3,Science for Humanity,1.39132
2333,0.87717,0.67334,0.51445,3,Science for Humanity,0.71058
2337,0.78333,0.80431,-1.20256,3,Science for Humanity,1.21994
2340,0.88741,0.22478,0.18427,3,Science for Humanity,0.89929
2347,1.13953,4.14554,2.03476,3,Science for Humanity,3.70434
2361,0.85673,0.11496,-0.12001,3,Science for Humanity,0.98660
2376,1.64836,0.01967,-0.23544,3,Science for Humanity,1.23565
2378,0.79702,1.26197,-1.45257,3,Science for Humanity,1.44225
2384,0.33134,0.50736,0.06252,3,Science for Humanity,0.92104
2386,0.48130,0.69570,-0.29982,3,Science for Humanity,0.72874
2404,0.09130,1.71900,-0.97903,3,Science for Humanity,1.48049
2418,1.30119,0.80421,0.15471,3,Science for Humanity,0.42594
2433,0.69078,0.74200,0.84839,3,Science for Humanity,1.01731
2436,0.90103,0.16279,-0.26787,3,Science for Humanity,0.95560
2444,1.40764,0.51452,-0.10078,3,Science for Humanity,0.67487
2457,0.97850,1.02122,-0.55139,3,Science for Humanity,0.51573
2465,1.01871,0.67095,-0.32010,3,Science for Humanity,0.49495
2470,-0.06532,1.72587,-0.34968,3,Science for Humanity,1.31990
2473,2.33862,0.66208,-0.83396,3,Science for Humanity,1.57315
2487,1.75035,0.37976,-0.43180,3,Science for Humanity,1.06775
2495,3.11857,2.26925,-1.54260,3,Science for Humanity,2.82179
2513,0.78334,0.51758,1.01386,3,Science for Humanity,1.22588
2535,1.62994,0.89057,-1.85083,3,Science for Humanity,1.90938
2543,0.58416,1.67896,-1.59256,3,Science for Humanity,1.72341
2564,0.38700,0.65301,-0.22849,3,Science for Humanity,0.80583
2576,1.94154,1.21312,1.60415,3,Science for Humanity,1.88055
2589,1.76707,0.89137,-0.11431,3,Science for Humanity,0.75023
2593,3.03696,0.21714,0.05140,3,Science for Humanity,2.17350
2599,1.07125,0.79951,-0.25552,3,Science for Humanity,0.35310
2600,0.92369,0.73838,-0.71633,3,Science for Humanity,0.76455
2603,1.28057,0.79471,-0.50669,3,Science for Humanity,0.59334
2604,0.12312,1.08116,-0.56229,3,Science for Humanity,1.05749
2605,0.54680,1.69338,1.11756,3,Science for Humanity,1.40396
2606,2.06869,0.42633,-0.40914,3,Science for Humanity,1.26910
2612,1.29920,0.54670,0.25634,3,Science for Humanity,0.66302
2614,1.64681,2.15010,0.37238,3,Science for Humanity,1.29601
2615,0.42560,0.97883,0.92499,3,Science for Humanity,1.15374
2618,0.64729,2.51079,0.31639,3,Science for Humanity,1.52742
2625,0.49662,0.93661,-0.37017,3,Science for Humanity,0.65400
2648,1.64842,1.64175,-1.64141,3,Science for Humanity,1.79819
2666,1.49749,0.45358,-1.02110,3,Science for Humanity,1.24666
2718,0.23403,1.88002,0.13048,3,Science for Humanity,1.15169
2719,1.07647,0.74932,0.03746,3,Science for Humanity,0.34238
2779,1.61545,0.45891,-0.97307,3,Science for Humanity,1.25565
2828,1.71051,0.03233,-0.48563,3,Science for Humanity,1.31824
2831,0.45058,0.69848,-0.44649,3,Science for Humanity,0.81316
2834,1.81931,-0.15589,-0.70567,3,Science for Humanity,1.60236
2846,2.23405,1.25509,0.08781,3,Science for Humanity,1.20940
2850,1.29561,1.54878,1.68394,3,Science for Humanity,1.80718
2862,0.38583,0.63504,0.63076,3,Science for Humanity,1.04247
2872,0.31886,1.12548,0.28143,3,Science for Humanity,0.79631
2874,0.91554,2.57793,0.44020,3,Science for Humanity,1.57887
2893,2.10583,-0.01713,-1.56384,3,Science for Humanity,2.15476
2964,0.82694,0.16376,-0.40406,3,Science for Humanity,1.00888
2970,0.40837,1.00242,0.89233,3,Science for Humanity,1.13416
2990,1.82620,0.50155,0.01280,3,Science for Humanity,0.97433
3009,0.72744,1.05758,-1.37877,3,Science for Humanity,1.37274
3011,1.18075,1.88903,-0.17522,3,Science for Humanity,0.83048
3030,0.63656,0.22633,-0.02226,3,Science for Humanity,0.94682
3038,0.84075,1.27756,-1.54849,3,Science for Humanity,1.53159
3043,0.81042,0.35586,0.61681,3,Science for Humanity,1.00782
3052,0.24870,1.54115,-0.91019,3,Science for Humanity,1.26371
3053,1.69856,2.13701,0.70655,3,Science for Humanity,1.45134
3088,0.42075,1.22007,-0.06370,3,Science for Humanity,0.63954
3092,1.70231,0.24481,-1.39429,3,Science for Humanity,1.71932
3110,0.96933,0.07852,-0.35908,3,Science for Humanity,1.05322
3145,0.50353,0.28870,0.29172,3,Science for Humanity,1.01581
3155,0.89776,0.86253,1.12640,3,Science for Humanity,1.19891
3161,1.30757,0.45445,0.35413,3,Science for Humanity,0.78683
3177,0.48210,1.46190,0.44641,3,Science for Humanity,0.83766
3181,0.43306,1.23600,0.64852,3,Science for Humanity,0.93637
3185,1.42041,0.69395,-0.15784,3,Science for Humanity,0.55118
3197,0.82891,1.84775,0.18234,3,Science for Humanity,0.82833
3201,0.38156,0.75924,0.76605,3,Science for Humanity,1.09447
3202,0.38295,1.24719,0.75349,3,Science for Humanity,1.04902
3215,1.40615,2.22831,0.66563,3,Science for Humanity,1.39676
3222,0.63395,1.47264,1.06759,3,Science for Humanity,1.24762
3229,1.99766,1.77239,2.39442,3,Science for Humanity,2.70738
3235,0.90072,0.70164,0.86133,3,Science for Humanity,0.99130
3236,0.97376,0.55093,0.67761,3,Science for Humanity,0.89734
3237,1.66826,1.71000,2.09784,3,Science for Humanity,2.31733
3241,0.43610,0.57052,-0.10367,3,Science for Humanity,0.79617
3243,1.72204,1.81435,0.17891,3,Science for Humanity,1.02322
3252,0.79317,1.81613,0.32783,3,Science for Humanity,0.86148
3265,0.22952,1.35746,-1.37881,3,Science for Humanity,1.58884
3275,1.47415,0.30024,0.63810,3,Science for Humanity,1.12149
3277,2.22193,2.23454,1.23999,3,Science for Humanity,2.08928
3280,2.06089,0.94768,0.70150,3,Science for Humanity,1.26706
3282,0.07196,1.34549,0.05791,3,Science for Humanity,1.01311
3284,0.38146,0.46434,0.56976,3,Science for Humanity,1.09326
3288,0.14451,1.13001,-0.38552,3,Science for Humanity,0.96414
3295,1.10550,0.93596,-0.44041,3,Science for Humanity,0.42692
3299,1.36438,0.40678,-0.16965,3,Science for Humanity,0.75639
3300,0.58626,0.39395,-0.26563,3,Science for Humanity,0.85484
3301,0.64911,1.30414,-0.25677,3,Science for Humanity,0.50192
3307,0.93039,1.42641,-0.45137,3,Science for Humanity,0.54696
3309,1.20613,0.72224,0.62772,3,Science for Humanity,0.77769
3315,0.19594,0.98812,0.02000,3,Science for Humanity,0.85596
3328,1.79067,1.94393,0.54661,3,Science for Humanity,1.28465
3331,1.62834,1.17015,1.00487,3,Science for Humanity,1.20318
3334,0.35330,0.53252,0.23676,3,Science for Humanity,0.92549
3347,0.27842,2.36821,-0.75607,3,Science for Humanity,1.65926
3410,1.23076,0.95781,1.19792,3,Science for Humanity,1.26114
3430,1.29847,0.15705,-0.64126,3,Science for Humanity,1.12903
3433,1.64490,0.87628,-1.69868,3,Science for Humanity,1.77263
3434,0.34948,1.61972,-0.72764,3,Science for Humanity,1.11451
3470,1.01133,0.92873,0.85002,3,Science for Humanity,0.90678
3475,1.04343,2.23079,0.36387,3,Science for Humanity,1.22026
3477,1.37192,0.84071,-0.45327,3,Science for Humanity,0.57681
3483,1.46116,1.00809,-0.28416,3,Science for Humanity,0.48663
3486,1.31412,0.48285,-0.77914,3,Science for Humanity,0.98550
3487,2.78090,1.88930,1.06685,3,Science for Humanity,2.21399
3488,0.33461,0.51793,-0.07697,3,Science for Humanity,0.90641
3490,0.14919,2.18374,-1.65007,3,Science for Humanity,2.14484
3507,0.20033,0.84998,-0.47782,3,Science for Humanity,0.97702
3519,0.69926,1.02728,0.11257,3,Science for Humanity,0.38256
3530,1.08566,-0.02823,0.02113,3,Science for Humanity,1.11135
3543,0.73785,2.34837,0.17953,3,Science for Humanity,1.32336
3556,0.94687,0.55464,-0.97821,3,Science for Humanity,1.07704
3572,1.28062,1.07956,0.05426,3,Science for Humanity,0.25548
3610,0.79425,1.34962,0.29267,3,Science for Humanity,0.49799
3611,0.57427,1.59138,0.40452,3,Science for Humanity,0.82629
3614,0.95070,1.65653,-0.59873,3,Science for Humanity,0.80565
3624,0.77348,1.04322,-0.33115,3,Science for Humanity,0.39709
3637,0.67817,0.81755,1.06303,3,Science for Humanity,1.19476
3653,1.48929,1.64293,-1.07759,3,Science for Humanity,1.25850
3668,0.89800,1.38712,0.34803,3,Science for Humanity,0.51834
3712,2.41868,1.80194,-0.90196,3,Science for Humanity,1.77369
3735,0.44866,1.70080,1.21589,3,Science for Humanity,1.52498
3746,1.47350,0.90353,-1.31858,3,Science for Humanity,1.35703
3756,0.80625,4.02408,0.57109,3,Science for Humanity,3.01647
3757,0.44611,1.74011,-0.38732,3,Science for Humanity,0.95475
3761,0.39842,0.22660,0.21670,3,Science for Humanity,1.10191
3778,1.47316,0.38903,-1.47520,3,Science for Humanity,1.64682
3784,2.00822,1.83682,0.75196,3,Science for Humanity,1.46057
3797,2.22122,-0.23949,-0.87929,3,Science for Humanity,1.95594
3806,-0.41314,2.34072,-1.39141,3,Science for Humanity,2.35165
3807,1.96905,-0.44209,-0.86834,3,Science for Humanity,1.96305
3808,1.06309,1.80537,-0.56571,3,Science for Humanity,0.89368
3819,0.15572,1.76185,0.43124,3,Science for Humanity,1.21634
3824,0.79068,0.57834,-0.79153,3,Science for Humanity,0.93614
3826,1.65197,0.93373,-0.41109,3,Science for Humanity,0.72508
3830,0.16709,1.50780,-0.20903,3,Science for Humanity,0.98992
3832,1.24955,0.02768,0.10242,3,Science for Humanity,1.08244
3837,0.85517,0.52184,-0.95126,3,Science for Humanity,1.08270
3849,1.75459,0.84733,1.12997,3,Science for Humanity,1.39113
3850,0.26073,0.74009,0.18992,3,Science for Humanity,0.88579
3854,0.50980,0.53618,0.36013,3,Science for Humanity,0.86313
3857,0.60107,0.38449,0.24217,3,Science for Humanity,0.87326
3864,3.44939,0.79268,-1.62185,3,Science for Humanity,2.89099
3877,3.06625,-0.14861,-0.78993,3,Science for Humanity,2.48101
3880,0.62630,0.15805,0.17729,3,Science for Humanity,1.03657
3881,0.96085,1.21840,0.51277,3,Science for Humanity,0.57905
3883,0.48143,0.77955,1.01078,3,Science for Humanity,1.23242
3899,1.16712,0.76975,1.00386,3,Science for Humanity,1.09920
3901,0.50107,0.27948,0.00021,3,Science for Humanity,0.96894
3904,2.19166,1.71692,-0.07541,3,Science for Humanity,1.31224
3906,0.44114,0.70422,0.26306,3,Science for Humanity,0.77430
3912,0.78758,0.46806,0.94327,3,Science for Humanity,1.18933
3915,1.30601,0.36338,-0.11929,3,Science for Humanity,0.76705
3917,1.06763,1.82593,-0.39408,3,Science for Humanity,0.82415
3918,0.16012,1.25368,-0.42941,3,Science for Humanity,0.98042
3925,0.72555,0.27344,0.23234,3,Science for Humanity,0.91054
3929,0.37296,0.28708,0.58355,3,Science for Humanity,1.21388
3933,0.54544,1.31781,-0.59518,3,Science for Humanity,0.78098
3957,1.56047,-0.03650,-0.92257,3,Science for Humanity,1.51224
4000,0.35125,0.38358,-0.09485,3,Science for Humanity,0.98436
4008,1.00584,1.01634,-1.76972,3,Science for Humanity,1.72799
4009,1.36896,1.33434,-0.19404,3,Science for Humanity,0.43864
4018,0.67881,0.39231,-0.33123,3,Science for Humanity,0.83079
4028,1.49203,0.75067,0.31477,3,Science for Humanity,0.66127
4030,1.61971,0.92489,0.85834,3,Science for Humanity,1.08079
4057,0.52039,0.17577,0.15854,3,Science for Humanity,1.06489
4059,1.25837,0.80253,1.37687,3,Science for Humanity,1.46289
4086,0.99365,0.58855,0.15817,3,Science for Humanity,0.53404
4088,1.37337,1.92542,0.59381,3,Science for Humanity,1.10816
4122,1.24026,1.18837,0.15385,3,Science for Humanity,0.29806
4126,1.34901,1.76824,0.70162,3,Science for Humanity,1.05863
4131,2.51648,1.83748,-0.46646,3,Science for Humanity,1.70842
4135,0.55688,1.03420,-0.62456,3,Science for Humanity,0.76009
4137,0.86967,0.06953,0.08729,3,Science for Humanity,1.03424
4143,1.55004,0.02390,-0.13962,3,Science for Humanity,1.17523
4148,0.41344,1.45580,0.75098,3,Science for Humanity,1.08172
4164,3.15122,0.91584,1.03091,3,Science for Humanity,2.37050
4165,3.09089,1.11031,1.94679,3,Science for Humanity,2.85468
4167,2.79634,-0.14251,-0.41284,3,Science for Humanity,2.16820
4169,0.77313,2.32059,1.66863,3,Science for Humanity,2.13130
4171,0.62668,0.19376,-0.11847,3,Science for Humanity,0.98312
4179,0.84142,0.41795,0.43896,3,Science for Humanity,0.84429
4199,0.41332,1.57761,0.13886,3,Science for Humanity,0.82388
4214,2.26041,1.23968,0.17242,3,Science for Humanity,1.24509
